,Account Number,Balance Date,Transaction Value,Balance
4722,31541158,2023-02-13,-110.17,192.04999999999998
4723,31557275,2023-01-31,,362.05
4724,31557275,2023-02-02,-162.35,199.70000000000002
4725,31557275,2023-02-05,-63.32,136.38000000000002
4726,31557275,2023-02-09,86.86,223.24
4727,31557275,2023-02-11,-166.3,56.94
4728,31557275,2023-02-14,59.81,116.75
4729,31589468,2023-01-31,,713.44
4730,31589468,2023-02-01,-78.07,635.3700000000001
4731,31589468,2023-02-01,-807.2,-171.82999999999993
4732,31589468,2023-02-03,117.46,-54.36999999999993
4733,31589468,2023-02-10,142.13,87.76000000000006
4734,31589468,2023-02-14,-77.69,10.070000000000064
4735,31594938,2023-01-31,,486.88
4736,31594938,2023-02-02,-72.9,413.98
4737,31594938,2023-02-02,-206.91,207.07
4738,31594938,2023-02-03,49.54,256.61
4739,31594938,2023-02-05,230.5,487.11
4740,31594938,2023-02-06,-77.22,409.89
4741,31594938,2023-02-06,-131.96,277.92999999999995
4742,31594938,2023-02-10,-47.87,230.05999999999997
4743,31594938,2023-02-14,-90.86,139.2
4744,31595213,2023-01-31,,418.35
4745,31595213,2023-02-02,184.44,602.79
4746,31595213,2023-02-03,-110.43,492.36
4747,31595213,2023-02-04,128.21,620.57
4748,31595213,2023-02-10,80.77,701.34
4749,31595213,2023-02-12,-122.61,578.73
4750,31595213,2023-02-14,172.38,751.11
4751,31661113,2023-01-31,,309.32
4752,31661113,2023-02-02,68.17,377.49
4753,31661113,2023-02-10,102.92,480.40999999999997
4754,31661113,2023-02-10,11.31,491.71999999999997
4755,31661113,2023-02-13,16.59,508.31
4756,31670977,2023-01-31,,385.42
4757,31670977,2023-02-02,-1520.8,-1135.3799999999999
4758,31670977,2023-02-04,133.3,-1002.0799999999999
4759,31670977,2023-02-08,10.05,-992.0299999999999
4760,31670977,2023-02-14,-87.61,-1079.6399999999999
4761,31680976,2023-01-31,,327.79
4762,31680976,2023-02-01,-82.09,245.70000000000002
4763,31680976,2023-02-05,-65.73,179.97000000000003
4764,31680976,2023-02-06,470.6,650.57
4765,31680976,2023-02-08,362.6,1013.1700000000001
4766,31680976,2023-02-10,-69.68,943.49
4767,31680976,2023-02-10,-115.98,827.5100000000001
4768,31680976,2023-02-11,-1125.0,-297.4899999999999
4769,31680976,2023-02-14,149.9,-147.5899999999999
4770,31689747,2023-01-31,,907.21
4771,31689747,2023-02-01,104.57,1011.78
4772,31689747,2023-02-02,-177.5,834.28
4773,31689747,2023-02-04,89.19,923.47
4774,31689747,2023-02-04,19.13,942.6
4775,31689747,2023-02-04,-41.77,900.83
4776,31689747,2023-02-06,-101.84,798.99
4777,31689747,2023-02-07,-107.26,691.73
4778,31689747,2023-02-09,171.71,863.44
4779,31693244,2023-01-31,,311.41
4780,31693244,2023-02-02,-145.85,165.56000000000003
4781,31693244,2023-02-03,49.16,214.72000000000003
4782,31693244,2023-02-08,-96.95,117.77000000000002
4783,31693244,2023-02-08,-710.3,-592.53
4784,31693244,2023-02-10,81.43,-511.09999999999997
4785,31693244,2023-02-13,-126.46,-637.56
4786,31693244,2023-02-13,-155.44,-793.0
4787,31693244,2023-02-14,-73.36,-866.3599999999999
4788,31759645,2023-01-31,,43.92
4789,31759645,2023-02-01,162.02,205.94
4790,31759645,2023-02-02,-482.7,-276.75999999999993
4791,31759645,2023-02-04,-104.15,-380.90999999999997
4792,31759645,2023-02-06,123.09,-257.81999999999994
4793,31759645,2023-02-06,57.88,-199.93999999999994
4794,31759645,2023-02-07,-169.21,-369.15
4795,31759645,2023-02-08,79.06,-290.0899999999999
4796,31759645,2023-02-08,-163.97,-454.05999999999995
4797,31759645,2023-02-09,-33.72,-487.78
4798,31759645,2023-02-09,-110.83,-598.6099999999999
4799,31759645,2023-02-10,-150.77,-749.3799999999999
4800,31770323,2023-01-31,,666.66
4801,31770323,2023-02-07,-74.35,592.31
4802,31770323,2023-02-07,-1002.5,-410.19000000000005
4803,31770323,2023-02-11,60.05,-350.14000000000004
4804,31770323,2023-02-12,147.45,-202.69000000000005
4805,31770323,2023-02-12,73.94,-128.75000000000006
4806,31770323,2023-02-13,109.06,-19.690000000000055
4807,31770323,2023-02-13,-181.51,-201.20000000000005
4808,31774984,2023-01-31,,964.57
4809,31774984,2023-02-01,127.57,1092.14
4810,31774984,2023-02-04,121.49,1213.63
4811,31774984,2023-02-08,164.7,1378.33
4812,31774984,2023-02-09,127.38,1505.71
4813,31774984,2023-02-09,-139.86,1365.85
4814,31774984,2023-02-11,139.2,1505.05
4815,31826534,2023-01-31,,541.64
4816,31826534,2023-02-02,-95.44,446.2
4817,31826534,2023-02-07,155.12,601.3199999999999
4818,31826534,2023-02-10,-104.86,496.46
4819,31826534,2023-02-11,-85.0,411.46
4820,31826534,2023-02-14,615.6,1027.06
4821,31830289,2023-01-31,,816.55
4822,31830289,2023-02-01,44.29,860.8399999999999
4823,31830289,2023-02-06,-154.47,706.3699999999999
4824,31830289,2023-02-14,201.77,908.14
4825,31873155,2023-01-31,,351.03
4826,31873155,2023-02-02,27.44,378.46999999999997
4827,31873155,2023-02-02,-123.2,255.26999999999998
4828,31873155,2023-02-04,214.78,470.04999999999995
4829,31873155,2023-02-06,-107.54,362.50999999999993
4830,31873155,2023-02-08,-176.94,185.56999999999994
4831,31873155,2023-02-11,111.88,297.44999999999993
4832,31873155,2023-02-12,-9.9,287.54999999999995
4833,31957459,2023-01-31,,758.69
4834,31957459,2023-02-01,98.52,857.21
4835,31957459,2023-02-03,89.23,946.44
4836,31957459,2023-02-03,67.03,1013.47
4837,31957459,2023-02-03,-113.46,900.0100000000001
4838,31957459,2023-02-06,-104.66,795.35
4839,31957459,2023-02-08,10.58,805.9300000000001
4840,31957459,2023-02-08,-92.54,713.3900000000001
4841,31957459,2023-02-10,-97.29,616.1
4842,31978646,2023-01-31,,393.51
4843,31978646,2023-02-05,-172.62,220.89
4844,31978646,2023-02-06,189.18,410.07
4845,31978646,2023-02-09,-50.02,360.05
4846,31978646,2023-02-10,89.99,450.03999999999996
4847,31978646,2023-02-11,112.56,562.6
4848,32019304,2023-01-31,,961.49
4849,32019304,2023-02-01,156.79,1118.28
4850,32019304,2023-02-01,-200.4,917.88
4851,32019304,2023-02-02,109.57,1027.45
4852,32019304,2023-02-08,83.96,1111.41
4853,32019304,2023-02-10,32.99,1144.4
4854,32019304,2023-02-11,-109.66,1034.74
4855,32019304,2023-02-13,98.9,1133.6399999999999
4856,32084810,2023-01-31,,610.7
4857,32084810,2023-02-02,-167.22,443.48
4858,32084810,2023-02-03,-124.8,318.68000000000006
4859,32084810,2023-02-05,-23.02,295.66
4860,32084810,2023-02-06,-16.67,278.99000000000007
4861,32084810,2023-02-08,-67.6,211.39000000000004
4862,32084810,2023-02-12,-67.02,144.37000000000006
4863,32092491,2023-01-31,,51.82
4864,32092491,2023-02-01,126.01,177.83
4865,32092491,2023-02-02,101.15,278.98
4866,32092491,2023-02-03,48.48,327.46
4867,32092491,2023-02-07,186.23,513.69
4868,32092491,2023-02-09,65.15,578.84
4869,32092491,2023-02-10,400.1,978.94
4870,32092491,2023-02-14,-137.92,841.0200000000001
4871,32092491,2023-02-14,-349.1,491.9200000000001
4872,32092491,2023-02-14,-1401.8,-909.8799999999999
4873,32109414,2023-01-31,,967.31
4874,32109414,2023-02-01,116.27,1083.58
4875,32109414,2023-02-05,-119.48,964.0999999999999
4876,32109414,2023-02-12,62.68,1026.78
4877,32109414,2023-02-13,-109.06,917.7199999999999
4878,32131123,2023-01-31,,758.69
4879,32131123,2023-02-04,16.51,775.2
4880,32131123,2023-02-10,-96.17,679.0300000000001
4881,32131123,2023-02-11,-132.94,546.09
4882,32192958,2023-01-31,,209.37
4883,32192958,2023-02-02,157.41,366.78
4884,32192958,2023-02-05,1625.6,1992.3799999999999
4885,32192958,2023-02-05,-139.75,1852.6299999999999
4886,32192958,2023-02-07,43.86,1896.4899999999998
4887,32192958,2023-02-11,148.04,2044.5299999999997
4888,32192958,2023-02-13,-52.19,1992.34
4889,32192958,2023-02-13,-1132.5,859.8399999999999
4890,32221529,2023-01-31,,887.75
4891,32221529,2023-02-06,120.6,1008.35
4892,32221529,2023-02-06,114.11,1122.46
4893,32221529,2023-02-07,120.64,1243.1
4894,32221529,2023-02-08,-48.19,1194.91
4895,32221529,2023-02-10,108.57,1303.48
4896,32221529,2023-02-11,45.67,1349.15
4897,32221529,2023-02-13,102.23,1451.38
4898,32221529,2023-02-13,-70.3,1381.08
4899,32221652,2023-01-31,,36.96
4900,32221652,2023-02-01,-1089.6,-1052.6399999999999
4901,32221652,2023-02-01,-1820.3,-2872.9399999999996
4902,32221652,2023-02-06,32.37,-2840.5699999999997
4903,32221652,2023-02-06,-92.29,-2932.8599999999997
4904,32221652,2023-02-07,591.2,-2341.66
4905,32221652,2023-02-08,-178.49,-2520.1499999999996
4906,32261620,2023-01-31,,55.43
4907,32261620,2023-02-01,787.2,842.63
4908,32261620,2023-02-02,179.4,1022.03
4909,32261620,2023-02-02,91.97,1114.0
4910,32261620,2023-02-03,126.64,1240.64
4911,32261620,2023-02-11,143.78,1384.42
4912,32261620,2023-02-13,-151.84,1232.58
4913,32261620,2023-02-13,-157.9,1074.68
4914,32275676,2023-01-31,,889.61
4915,32275676,2023-02-03,70.29,959.9
4916,32275676,2023-02-07,-173.35,786.55
4917,32275676,2023-02-09,119.17,905.72
4918,32275676,2023-02-14,70.03,975.75
4919,32308270,2023-01-31,,976.53
4920,32308270,2023-02-03,139.16,1115.69
4921,32308270,2023-02-05,-62.56,1053.1299999999999
4922,32308270,2023-02-09,11.67,1064.8
4923,32308270,2023-02-09,-1060.0,4.7999999999999545
4924,32312381,2023-01-31,,742.85
4925,32312381,2023-02-01,-96.77,646.08
4926,32312381,2023-02-11,134.09,780.1700000000001
4927,32312410,2023-01-31,,817.47
4928,32312410,2023-02-04,-89.58,727.89
4929,32370392,2023-01-31,,369.09
4930,32370392,2023-02-04,67.93,437.02
4931,32370392,2023-02-05,167.18,604.2
4932,32370392,2023-02-06,64.83,669.03
4933,32370392,2023-02-10,-133.46,535.5699999999999
4934,32370392,2023-02-12,-71.93,463.64
4935,32386770,2023-01-31,,639.45
4936,32386770,2023-02-01,-56.55,582.9000000000001
4937,32386770,2023-02-02,101.46,684.36
4938,32386770,2023-02-03,716.6,1400.96
4939,32386770,2023-02-03,-3.65,1397.31
4940,32386770,2023-02-05,1131.8,2529.1099999999997
4941,32386770,2023-02-06,72.25,2601.3599999999997
4942,32386770,2023-02-07,118.34,2719.7
4943,32386770,2023-02-07,-51.11,2668.5899999999997
4944,32386770,2023-02-11,178.01,2846.6
4945,32386770,2023-02-14,134.52,2981.12
4946,32390015,2023-01-31,,529.35
4947,32390015,2023-02-02,-147.44,381.91
4948,32390015,2023-02-04,-117.79,264.12
4949,32390015,2023-02-07,-83.34,180.78000000000003
4950,32390015,2023-02-08,-96.43,84.35000000000001
4951,32390015,2023-02-09,157.13,241.48000000000002
4952,32390015,2023-02-12,88.41,329.89
4953,32390015,2023-02-13,-80.09,249.8
4954,32390015,2023-02-13,-173.36,76.44
4955,32390015,2023-02-14,137.37,213.81
4956,32400822,2023-01-31,,987.34
4957,32400822,2023-02-08,-1808.4,-821.0600000000001
4958,32400822,2023-02-12,183.41,-637.6500000000001
4959,32400822,2023-02-14,-136.49,-774.1400000000001
4960,32408166,2023-01-31,,261.63
4961,32408166,2023-02-01,-65.12,196.51
4962,32408166,2023-02-01,-670.1,-473.59000000000003
4963,32408166,2023-02-02,62.78,-410.81000000000006
4964,32408166,2023-02-05,81.05,-329.76000000000005
4965,32408166,2023-02-05,-113.82,-443.58000000000004
4966,32408166,2023-02-06,-122.96,-566.54
4967,32408166,2023-02-11,173.97,-392.57000000000005
4968,32408166,2023-02-13,82.89,-309.68
4969,32424424,2023-01-31,,848.04
4970,32424424,2023-02-06,1751.6,2599.64
4971,32424424,2023-02-07,155.69,2755.33
4972,32424424,2023-02-08,-53.13,2702.2
4973,32424424,2023-02-08,-106.62,2595.58
4974,32424424,2023-02-12,-160.33,2435.25
4975,32424424,2023-02-13,91.78,2527.0299999999997
4976,32474004,2023-01-31,,509.41
4977,32474004,2023-02-05,-78.96,430.45000000000005
4978,32474004,2023-02-06,-116.91,313.54
4979,32474004,2023-02-08,4.84,318.38000000000005
4980,32474004,2023-02-09,106.38,424.76000000000005
4981,32476086,2023-01-31,,67.66
4982,32476086,2023-02-06,55.3,122.96
4983,32476086,2023-02-09,115.75,238.70999999999998
4984,32476086,2023-02-10,137.56,376.27
4985,32476086,2023-02-12,127.6,503.87
4986,32476086,2023-02-14,908.4,1412.27
4987,32597705,2023-01-31,,869.89
4988,32597705,2023-02-03,-125.04,744.85
4989,32597705,2023-02-03,-172.24,572.6099999999999
4990,32597705,2023-02-06,-76.6,496.01
4991,32597705,2023-02-08,175.42,671.43
4992,32597705,2023-02-12,-90.34,581.0899999999999
4993,32597705,2023-02-13,-111.43,469.65999999999997
4994,32641357,2023-01-31,,12.39
4995,32641357,2023-02-03,-16.93,-4.539999999999999
4996,32641357,2023-02-04,119.25,114.71000000000001
4997,32641357,2023-02-04,-94.62,20.090000000000003
4998,32641357,2023-02-08,-693.0,-672.91
4999,32641357,2023-02-09,-46.37,-719.28
5000,32679915,2023-01-31,,841.31
5001,32679915,2023-02-02,-161.91,679.4
5002,32679915,2023-02-03,-109.86,569.54
5003,32679915,2023-02-06,154.3,723.8399999999999
5004,32737909,2023-01-31,,744.1
5005,32737909,2023-02-01,99.52,843.62
5006,32737909,2023-02-02,140.27,983.8900000000001
5007,32737909,2023-02-03,37.02,1020.9100000000001
5008,32737909,2023-02-04,53.51,1074.42
5009,32737909,2023-02-07,-57.25,1017.1700000000001
5010,32737909,2023-02-09,112.93,1130.1000000000001
5011,32737909,2023-02-10,57.63,1187.73
5012,32737909,2023-02-13,-375.1,812.6300000000001
5013,32803222,2023-01-31,,827.92
5014,32803222,2023-02-01,-80.92,747.0
5015,32803222,2023-02-10,63.87,810.87
5016,32803222,2023-02-11,142.41,953.28
5017,32803222,2023-02-12,9.9,963.18
5018,32803222,2023-02-13,96.06,1059.24
5019,32803222,2023-02-14,56.66,1115.8999999999999
5020,32824719,2023-01-31,,502.37
5021,32824719,2023-02-01,-9.8,492.57
5022,32824719,2023-02-10,179.1,671.67
5023,32824719,2023-02-11,-110.41,561.26
5024,32888555,2023-01-31,,781.33
5025,32888555,2023-02-03,76.11,857.44
5026,32888555,2023-02-05,-74.16,783.2800000000001
5027,32888555,2023-02-06,1161.4,1944.6800000000003
5028,32888555,2023-02-06,-96.15,1848.5300000000002
5029,32888555,2023-02-09,-179.26,1669.2700000000002
5030,32888555,2023-02-11,-42.9,1626.3700000000003
5031,32888555,2023-02-12,169.36,1795.7300000000002
5032,32888555,2023-02-14,207.36,2003.0900000000004
5033,32930305,2023-01-31,,49.71
5034,32930305,2023-02-05,151.29,201.0
5035,32930305,2023-02-08,-209.73,-8.72999999999999
5036,32930305,2023-02-11,73.61,64.88000000000001
5037,32930305,2023-02-12,-183.73,-118.84999999999998
5038,32934183,2023-01-31,,917.81
5039,32934183,2023-02-03,-886.3,31.50999999999999
5040,32934183,2023-02-07,-65.97,-34.46000000000001
5041,32934183,2023-02-11,55.38,20.919999999999995
5042,32973728,2023-01-31,,321.03
5043,32973728,2023-02-06,54.71,375.73999999999995
5044,32973728,2023-02-08,-104.18,271.55999999999995
5045,32973728,2023-02-13,131.36,402.91999999999996
5046,32991596,2023-01-31,,755.92
5047,32991596,2023-02-01,166.48,922.4
5048,32991596,2023-02-05,65.54,987.9399999999999
5049,32991596,2023-02-07,162.11,1150.05
5050,32991596,2023-02-09,118.82,1268.87
5051,32991596,2023-02-11,1851.4,3120.27
5052,32991596,2023-02-11,-147.54,2972.73
5053,32991596,2023-02-11,-158.64,2814.09
5054,33014501,2023-01-31,,454.35
5055,33014501,2023-02-03,-68.85,385.5
5056,33014501,2023-02-03,-84.12,301.38
5057,33014501,2023-02-04,129.64,431.02
5058,33014501,2023-02-04,85.27,516.29
5059,33014501,2023-02-05,-80.26,436.03
5060,33014501,2023-02-09,77.66,513.69
5061,33014501,2023-02-13,152.83,666.52
5062,33014501,2023-02-13,-135.78,530.74
5063,33112628,2023-01-31,,879.2
5064,33112628,2023-02-02,196.6,1075.8
5065,33112628,2023-02-04,245.23,1321.03
5066,33112628,2023-02-05,133.1,1454.13
5067,33112628,2023-02-06,-75.81,1378.32
5068,33112628,2023-02-10,99.53,1477.85
5069,33112628,2023-02-11,-123.24,1354.6100000000001
5070,33112628,2023-02-12,84.07,1438.68
5071,33112628,2023-02-13,117.35,1556.03
5072,33116647,2023-01-31,,391.76
5073,33116647,2023-02-04,68.44,460.2
5074,33116647,2023-02-05,-60.9,399.3
5075,33116647,2023-02-06,-136.49,262.80999999999995
5076,33116647,2023-02-06,-1095.4,-832.5900000000001
5077,33116647,2023-02-09,78.1,-754.4900000000001
5078,33116647,2023-02-09,-58.09,-812.5800000000002
5079,33116647,2023-02-13,31.07,-781.5100000000001
5080,33116647,2023-02-14,-60.92,-842.4300000000002
5081,33159039,2023-01-31,,100.51
5082,33159039,2023-02-01,-240.2,-139.69
5083,33159039,2023-02-05,-126.51,-266.2
5084,33159039,2023-02-05,-143.3,-409.5
5085,33159039,2023-02-12,-94.36,-503.86
5086,33168725,2023-01-31,,211.44
5087,33168725,2023-02-01,88.65,300.09000000000003
5088,33168725,2023-02-03,-110.05,190.04000000000002
5089,33168725,2023-02-04,-262.0,-71.95999999999998
5090,33168725,2023-02-10,-99.53,-171.48999999999998
5091,33168725,2023-02-14,-123.42,-294.90999999999997
5092,33173974,2023-01-31,,94.47
5093,33173974,2023-02-02,88.57,183.04
5094,33173974,2023-02-04,51.84,234.88
5095,33173974,2023-02-05,-106.32,128.56
5096,33173974,2023-02-06,-98.92,29.64
5097,33173974,2023-02-07,134.59,164.23000000000002
5098,33173974,2023-02-08,-160.1,4.1299999999999955
5099,33173974,2023-02-10,162.36,166.49
5100,33173974,2023-02-13,69.55,236.04000000000002
5101,33173974,2023-02-13,-201.95,34.09000000000003
5102,33202593,2023-01-31,,329.25
5103,33202593,2023-02-09,-191.29,137.96
5104,33240853,2023-01-31,,985.46
5105,33240853,2023-02-01,-120.69,864.77
5106,33240853,2023-02-07,1429.1,2293.87
5107,33240853,2023-02-09,-938.3,1355.57
5108,33240853,2023-02-11,1318.1,2673.67
5109,33240853,2023-02-13,86.25,2759.92
5110,33240853,2023-02-14,-77.21,2682.71
5111,33259781,2023-01-31,,923.18
5112,33259781,2023-02-01,-93.43,829.75
5113,33259781,2023-02-05,65.57,895.3199999999999
5114,33259781,2023-02-07,66.88,962.1999999999999
5115,33259781,2023-02-08,-149.64,812.56
5116,33259781,2023-02-09,912.8,1725.36
5117,33259781,2023-02-10,-150.39,1574.9699999999998
5118,33259781,2023-02-12,841.7,2416.67
5119,33259781,2023-02-12,93.57,2510.24
5120,33259781,2023-02-14,66.29,2576.5299999999997
5121,33259781,2023-02-14,-87.23,2489.3
5122,33270307,2023-01-31,,38.51
5123,33270307,2023-02-02,-120.61,-82.1
5124,33270307,2023-02-04,32.62,-49.48000000000001
5125,33270307,2023-02-06,-116.99,-166.47
5126,33270307,2023-02-12,110.81,-55.66000000000001
5127,33270307,2023-02-14,1376.0,1320.34
5128,33348876,2023-01-31,,267.33
5129,33348876,2023-02-02,-40.94,226.39
5130,33348876,2023-02-05,60.35,286.74
5131,33348876,2023-02-07,111.26,398.0
5132,33348876,2023-02-07,99.21,497.21
5133,33348876,2023-02-08,-217.58,279.63
5134,33348876,2023-02-09,-153.45,126.18
5135,33351056,2023-01-31,,597.06
5136,33351056,2023-02-02,-142.28,454.78
5137,33351056,2023-02-03,769.3,1224.08
5138,33351056,2023-02-03,208.28,1432.36
5139,33351056,2023-02-03,179.13,1611.49
5140,33351056,2023-02-07,90.26,1701.75
5141,33351056,2023-02-10,-89.98,1611.77
5142,33351056,2023-02-13,84.2,1695.97
5143,33381880,2023-01-31,,682.27
5144,33381880,2023-02-04,58.31,740.5799999999999
5145,33381880,2023-02-04,-97.06,643.52
5146,33381880,2023-02-07,75.46,718.98
5147,33381880,2023-02-08,-168.29,550.69
5148,33381880,2023-02-11,-172.57,378.12
5149,33381880,2023-02-12,131.34,509.46000000000004
5150,33381880,2023-02-14,73.4,582.86
5151,33403100,2023-01-31,,270.23
5152,33403100,2023-02-11,-110.28,159.95000000000002
5153,33414190,2023-01-31,,204.38
5154,33414190,2023-02-04,63.54,267.92
5155,33414190,2023-02-07,-29.79,238.13
5156,33414190,2023-02-11,60.37,298.5
5157,33414190,2023-02-13,-150.38,148.12
5158,33424425,2023-01-31,,23.18
5159,33424425,2023-02-01,-54.7,-31.520000000000003
5160,33424425,2023-02-02,108.46,76.94
5161,33424425,2023-02-04,578.6,655.54
5162,33424425,2023-02-04,45.45,700.9900000000001
5163,33424425,2023-02-07,-39.59,661.4000000000001
5164,33424425,2023-02-13,76.04,737.44
5165,33470885,2023-01-31,,531.96
5166,33470885,2023-02-02,181.56,713.52
5167,33470885,2023-02-03,-75.66,637.86
5168,33470885,2023-02-03,-107.9,529.96
5169,33470885,2023-02-05,-70.44,459.52000000000004
5170,33470885,2023-02-07,1676.4,2135.92
5171,33470885,2023-02-12,-1071.4,1064.52
5172,33470885,2023-02-13,61.95,1126.47
5173,33470885,2023-02-14,145.06,1271.53
5174,33505838,2023-01-31,,76.39
5175,33505838,2023-02-05,54.53,130.92000000000002
5176,33505838,2023-02-06,135.81,266.73
5177,33505838,2023-02-07,-73.26,193.47000000000003
5178,33505838,2023-02-07,-77.96,115.51000000000002
5179,33505838,2023-02-08,87.34,202.85000000000002
5180,33505838,2023-02-14,-93.12,109.73000000000002
5181,33527603,2023-01-31,,413.42
5182,33527603,2023-02-10,-123.66,289.76
5183,33527603,2023-02-10,-504.8,-215.03999999999996
5184,33527603,2023-02-11,-95.27,-310.30999999999995
5185,33527603,2023-02-12,94.05,-216.25999999999996
5186,33527603,2023-02-13,1154.7,938.44
5187,33527759,2023-01-31,,245.55
5188,33527759,2023-02-06,-100.9,144.65
5189,33527759,2023-02-11,-792.4,-647.75
5190,33561341,2023-01-31,,749.16
5191,33561341,2023-02-01,102.31,851.47
5192,33561341,2023-02-05,17.25,868.72
5193,33561341,2023-02-09,114.45,983.17
5194,33632099,2023-01-31,,943.81
5195,33632099,2023-02-04,-1398.7,-454.8900000000001
5196,33632099,2023-02-05,-34.76,-489.6500000000001
5197,33632099,2023-02-10,88.72,-400.93000000000006
5198,33632099,2023-02-10,-83.51,-484.4400000000001
5199,33632099,2023-02-11,1991.3,1506.86
5200,33632099,2023-02-12,1955.6,3462.46
5201,33632099,2023-02-13,54.59,3517.0499999999997
